1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,2002   ,2105   ,2207   ,2227   ,2301   ,2303   ,2308   ,2311   ,2317   ,2325   ,2330   ,2354   ,2357   ,2382   ,2395   ,2408   ,2409   ,2412   ,2454   ,2474   ,2498   ,2801   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3481   ,4904   ,4938   ,5880   ,6505   ,9904   ,
   28.15,   26.89,   50.59,   68.65,   54.54,   64.82,   24.54,   17.21,   50.36,  351.83,  255.20,   30.74,   11.26,  146.53,   33.24,   71.76,   40.23,  132.70,   67.65,  246.40,   47.28,  191.65,   36.53,    8.28,   91.14,  240.39,  299.48,   84.10,   14.01,   13.00,   47.15,   42.01,    7.63,   15.90,   11.83,   20.07,    9.73,    8.54,   14.82,   12.95,  199.29, 2527.10,   90.42,    9.80,   63.74,   79.20,   12.00,   68.55,   41.06,
   28.15,   26.33,   50.31,   68.38,   54.54,   64.01,   24.44,   17.02,   50.63,  349.96,  253.02,   30.25,   11.12,  147.94,   33.57,   71.51,   40.23,  132.70,   67.46,  241.95,   49.53,  187.76,   35.91,    8.20,   90.41,  247.76,  302.27,   82.00,   13.84,   12.92,   46.88,   41.96,    7.60,   15.90,   11.74,   19.81,    9.77,    8.48,   14.91,   12.91,  195.99, 2536.82,   89.78,    9.66,   62.74,   77.86,   11.79,   69.46,   41.38,
   28.11,   26.47,   50.49,   68.83,   54.45,   64.01,   24.44,   16.78,   51.09,  355.56,  253.02,   30.52,   11.31,  150.28,   33.52,   70.68,   40.23,  132.70,   67.00,  239.28,   49.44,  185.60,   37.23,    8.11,   90.04,  252.36,  297.62,   81.50,   13.84,   12.88,   46.88,   41.51,    7.65,   16.02,   11.83,   19.85,    9.69,    8.48,   14.86,   12.78,  195.99, 2478.50,   89.51,    9.61,   62.38,   77.33,   11.75,   69.37,   40.73,
   27.88,   26.61,   50.12,   67.92,   53.47,   63.47,   24.21,   16.69,   50.36,  349.03,  251.72,   30.16,   11.12,  150.28,   33.66,   70.26,   40.23,  130.84,   66.91,  239.28,   50.87,  183.01,   36.31,    8.13,   90.32,  247.76,  295.29,   82.40,   13.67,   12.88,   46.24,   40.92,    7.47,   15.70,   11.60,   19.81,    9.53,    8.38,   14.61,   12.70,  195.05, 2459.06,   89.33,    9.66,   62.11,   76.26,   11.75,   68.46,   39.61,
   28.02,   26.65,   50.68,   67.65,   54.36,   63.11,   24.35,   16.73,   50.45,  356.49,  251.72,   30.60,   11.17,  151.69,   33.80,   70.68,   40.77,  133.63,   67.19,  245.95,   50.60,  185.60,   35.65,    8.26,   90.32,  253.29,  298.55,   82.20,   13.80,   12.84,   45.70,   41.10,    7.55,   15.82,   11.65,   19.81,    9.61,    8.49,   14.48,   12.70,  197.41, 2327.84,   89.24,    9.95,   62.65,   78.04,   11.75,   68.19,   40.69,
   27.83,   26.14,   50.21,   66.20,   52.75,   61.76,   24.07,   16.54,   49.63,  349.50,  246.50,   29.76,   11.03,  147.94,   33.10,   70.01,   40.68,  132.70,   66.18,  238.39,   49.53,  181.29,   34.16,    8.11,   89.95,  248.68,  299.48,   81.00,   13.58,   12.67,   44.84,   39.92,    7.42,   15.66,   11.46,   19.36,    9.48,    8.31,   14.32,   12.57,  192.70, 2284.11,   88.61,    9.80,   61.93,   78.04,   11.66,   67.19,   39.94,
   27.28,   26.09,   49.56,   66.20,   52.13,   61.40,   23.98,   16.36,   48.80,  342.50,  243.03,   29.45,   10.71,  146.06,   32.55,   69.51,   39.88,  130.84,   64.80,  238.39,   48.09,  176.97,   33.86,    7.98,   89.77,  243.15,  301.34,   77.90,   13.41,   12.55,   44.11,   38.88,    7.27,   15.54,   11.27,   19.05,    9.48,    8.08,   14.06,   12.53,  193.17, 2240.37,   88.61,    9.80,   61.38,   76.79,   11.54,   67.19,   39.01,
   26.86,   25.72,   50.12,   65.56,   52.04,   60.86,   23.61,   16.07,   47.89,  345.76,  245.20,   29.13,   10.66,  149.34,   32.92,   69.18,   40.86,  131.30,   63.98,  237.50,   49.44,  178.27,   33.68,    7.89,   89.86,  239.47,  292.97,   71.60,   13.41,   12.67,   44.34,   39.29,    7.18,   15.50,   11.23,   19.41,    9.57,    8.03,   14.06,   12.45,  189.87, 2225.79,   88.16,    9.19,   60.74,   76.08,   11.41,   67.10,   39.29,
   25.71,   25.30,   50.31,   65.38,   50.79,   61.04,   23.24,   16.07,   46.71,  335.96,  241.72,   28.73,   10.80,  145.59,   32.55,   69.34,   40.68,  129.91,   63.52,  238.39,   47.19,  183.45,   33.29,    7.74,   89.40,  237.17,  279.48,   69.00,   13.45,   12.50,   43.61,   38.33,    7.09,   15.26,   11.23,   19.10,    9.28,    7.97,   13.68,   12.57,  189.87, 2254.95,   88.61,    9.26,   60.93,   71.10,   11.45,   66.65,   38.45,
   25.06,   25.16,   49.46,   64.75,   50.25,   60.32,   22.91,   15.84,   46.71,  343.43,  242.59,   28.51,   10.80,  145.12,   30.80,   67.42,   40.72,  129.44,   61.77,  236.61,   46.38,  177.40,   33.86,    7.54,   89.22,  234.86,  270.65,   72.10,   13.45,   12.55,   42.61,   37.88,    7.00,   15.02,   11.08,   18.83,    9.15,    7.87,   13.73,   12.45,  187.04, 2133.45,   87.97,    9.00,   59.84,   66.83,   11.41,   67.28,   37.94,
   25.29,   25.07,   49.93,   64.02,   51.32,   60.77,   23.56,   15.88,   47.07,  338.76,  241.72,   28.29,   10.71,  145.59,   31.58,   66.76,   44.79,  128.51,   61.04,  235.72,   46.83,  179.13,   37.23,    8.07,   89.40,  238.55,  262.28,   72.50,   13.37,   12.46,   41.75,   38.11,    7.01,   15.18,   11.18,   18.83,    9.15,    7.88,   13.73,   12.45,  188.46, 2089.71,   87.70,    9.24,   59.93,   68.16,   11.41,   67.83,   38.22,
