1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1722   ,2002   ,2105   ,2201   ,2207   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2347   ,2353   ,2354   ,2357   ,2382   ,2409   ,2412   ,2454   ,2474   ,2498   ,2801   ,2880   ,2881   ,2882   ,2883   ,2885   ,2886   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3231   ,3481   ,3673   ,4904   ,5880   ,6505   ,
   38.07,   32.42,   42.56,   67.48,   55.00,   71.59,   28.26,   57.14,   22.04,   64.65,   45.43,  302.53,   38.19,   10.53,  141.24,   24.90,   52.30,   17.79,   28.46,   92.24,   34.01,   14.95,   59.24,  202.28,   52.67,    8.13,   76.58,  363.17,  162.13,  151.49,   13.75,   12.16,   35.28,   37.33,    6.96,   13.22,   19.65,    9.99,   13.85,   12.11,  186.06,  995.98,   78.44,   19.22,   10.04,  170.94,   51.95,   11.60,   69.55,
   38.23,   31.73,   42.24,   66.97,   54.66,   70.73,   27.80,   56.39,   21.87,   63.73,   45.48,  298.99,   37.48,   10.44,  140.36,   24.82,   52.23,   17.67,   28.06,   91.80,   33.55,   15.64,   58.57,  211.27,   52.59,    8.15,   76.25,  366.97,  162.13,  150.50,   13.64,   12.09,   35.07,   37.05,    7.11,   13.30,   19.53,    9.88,   13.78,   12.08,  186.95, 1010.14,   76.98,   18.97,   10.13,  174.85,   51.05,   11.57,   69.03,
   37.82,   31.52,   41.84,   67.48,   56.01,   71.42,   28.18,   56.55,   22.00,   63.64,   45.25,  304.73,   37.08,   10.40,  139.06,   24.52,   52.84,   17.87,   28.18,   92.68,   34.32,   15.32,   58.24,  206.19,   52.43,    7.97,   75.92,  367.39,  162.57,  145.53,   13.60,   12.20,   35.07,   37.61,    7.06,   13.34,   19.45,    9.92,   13.81,   12.15,  186.95, 1014.86,   77.55,   18.83,    9.90,  173.87,   50.40,   11.64,   69.55,
   37.82,   31.52,   41.67,   67.57,   56.26,   71.16,   28.09,   56.55,   21.95,   63.06,   45.25,  303.41,   37.08,   10.35,  132.95,   24.52,   52.43,   17.67,   28.02,   91.80,   33.86,   15.13,   58.16,  206.58,   52.59,    8.00,   75.84,  363.59,  163.02,  146.03,   13.45,   12.13,   34.95,   37.45,    7.00,   13.18,   19.53,    9.92,   13.81,   12.08,  183.83, 1019.58,   77.22,   18.75,    9.68,  167.52,   50.73,   11.57,   69.20,
   36.42,   31.23,   41.75,   66.71,   55.93,   71.67,   28.13,   56.39,   21.74,   63.14,   45.43,  302.53,   37.08,   10.35,  134.26,   24.36,   52.50,   17.83,   27.70,   90.92,   34.43,   15.13,   58.24,  207.75,   53.40,    8.03,   75.92,  363.17,  173.35,  146.53,   13.41,   12.02,   34.82,   37.05,    6.97,   13.14,   19.33,    9.85,   13.74,   12.01,  182.94, 1066.78,   76.82,   18.97,    9.86,  167.52,   51.14,   11.57,   68.42,
   36.79,   31.15,   42.88,   68.26,   57.52,   73.04,   28.34,   56.31,   21.95,   63.89,   45.43,  308.27,   37.75,   10.44,  137.75,   24.94,   53.24,   17.79,   27.51,   92.68,   33.86,   15.32,   57.66,  208.14,   54.28,    8.08,   76.58,  361.48,  172.90,  146.53,   13.53,   12.23,   35.16,   37.37,    7.02,   13.43,   19.61,    9.92,   13.85,   12.15,  185.16, 1043.18,   77.47,   19.08,    9.81,  164.11,   52.28,   11.64,   70.33,
   36.96,   31.07,   43.04,   68.35,   57.86,   73.47,   28.22,   56.39,   22.04,   63.98,   45.62,  311.80,   37.48,   10.48,  141.24,   24.40,   53.44,   17.91,   27.94,   91.80,   34.32,   15.32,   57.91,  207.36,   54.77,    8.09,   76.42,  362.75,  176.95,  146.53,   13.53,   12.27,   35.45,   37.21,    7.07,   13.38,   19.85,    9.88,   13.85,   12.18,  184.27, 1076.22,   77.22,   18.86,    9.90,  166.06,   52.03,   11.67,   70.33,
   37.20,   31.48,   42.96,   68.96,   58.53,   73.39,   28.05,   56.39,   22.08,   63.89,   45.98,  314.01,   37.52,   10.48,  140.80,   23.52,   52.30,   17.91,   28.62,   92.68,   34.01,   15.04,   57.33,  204.24,   53.80,    7.98,   76.75,  363.17,  176.95,  141.56,   13.56,   12.31,   35.49,   37.53,    7.10,   13.47,   20.09,    9.95,   13.96,   12.18,  186.06, 1104.55,   77.79,   18.57,    9.63,  162.64,   52.11,   11.67,   70.33,
   38.11,   31.11,   42.40,   68.26,   57.44,   72.02,   27.85,   56.14,   21.91,   62.47,   45.71,  310.03,   36.73,   10.40,  140.80,   23.14,   52.50,   17.83,   27.98,   90.92,   33.62,   15.13,   57.41,  204.24,   53.72,    7.98,   76.42,  355.57,  172.45,  142.05,   13.49,   12.09,   35.03,   36.93,    7.05,   13.18,   19.89,    9.82,   13.81,   12.08,  186.06, 1080.95,   77.47,   18.03,    9.63,  161.17,   51.71,   11.57,   69.03,
   37.70,   31.44,   42.56,   68.44,   58.45,   72.79,   27.68,   55.97,   22.30,   62.39,   45.89,  308.71,   35.86,   10.44,  138.62,   23.18,   52.50,   16.87,   27.90,   90.48,   33.51,   15.45,   57.58,  205.41,   54.36,    8.07,   76.25,  352.19,  169.76,  144.54,   13.53,   12.20,   34.95,   37.29,    7.08,   13.30,   20.09,    9.82,   13.85,   12.15,  185.61, 1062.06,   77.47,   18.07,    9.68,  163.13,   51.95,   11.64,   70.16,
   36.92,   30.95,   42.24,   67.66,   57.94,   71.16,   27.27,   55.39,   22.34,   61.89,   45.80,  310.48,   34.40,   10.31,  135.13,   21.59,   51.90,   17.11,   29.10,   90.03,   33.16,   15.22,   56.75,  206.97,   53.96,    7.99,   75.92,  352.19,  167.96,  144.04,   13.45,   12.06,   34.49,   36.81,    7.08,   13.18,   20.05,    9.75,   13.85,   12.08,  183.38, 1047.90,   76.01,   17.85,    9.45,  160.69,   52.11,   11.57,   69.11,
   36.79,   30.90,   42.24,   67.66,   57.61,   71.16,   27.68,   55.14,   22.30,   61.97,   45.89,  309.59,   35.86,   10.31,  137.31,   23.10,   52.23,   17.19,   28.26,   91.36,   33.09,   15.41,   56.50,  216.73,   53.23,    7.93,   76.00,  357.68,  169.76,  144.54,   13.38,   12.02,   34.66,   37.05,    7.03,   13.22,   19.89,    9.71,   13.92,   12.04,  184.27, 1085.67,   76.98,   17.96,    9.36,  168.99,   51.79,   11.57,   68.68,
   36.92,   30.90,   41.84,   67.57,   57.19,   71.59,   27.72,   56.06,   22.47,   62.22,   45.89,  307.38,   35.86,   10.31,  137.31,   22.55,   52.77,   17.59,   28.06,   89.15,   33.62,   15.73,   56.58,  211.66,   53.88,    7.95,   76.00,  353.04,  175.15,  144.54,   13.45,   12.16,   34.53,   36.93,    7.10,   13.67,   19.65,    9.85,   13.96,   12.04,  180.71, 1099.83,   77.22,   18.07,    9.36,  170.45,   51.87,   11.60,   69.98,
   37.33,   30.99,   41.92,   67.57,   57.86,   72.87,   27.97,   55.56,   22.56,   62.81,   45.98,  306.94,   36.37,   10.35,  142.11,   22.85,   53.04,   17.63,   28.42,   90.48,   33.62,   15.78,   57.16,  211.66,   54.44,    7.93,   76.25,  362.33,  173.80,  140.07,   13.56,   12.23,   35.16,   37.49,    7.12,   13.79,   19.49,    9.92,   14.03,   12.15,  182.05, 1080.95,   77.63,   17.99,    9.36,  168.01,   52.03,   11.64,   70.42,
   37.49,   31.27,   42.48,   67.14,   57.19,   71.50,   27.89,   55.39,   22.56,   62.31,   47.64,  311.36,   36.26,   10.48,  144.72,   22.85,   52.84,   17.67,   28.46,   90.03,   33.51,   15.78,   57.08,  214.00,   54.60,    7.93,   76.50,  365.28,  167.07,  137.09,   13.53,   12.06,   35.20,   37.45,    7.09,   13.75,   19.49,    9.82,   14.03,   12.15,  181.16, 1123.43,   78.44,   17.71,    9.36,  166.55,   52.03,   11.64,   69.29,
   37.66,   31.44,   43.04,   68.18,   57.02,   72.44,   27.93,   55.06,   22.47,   63.39,   48.65,  309.15,   36.33,   10.57,  144.29,   23.39,   52.84,   17.67,   28.02,   91.80,   33.74,   15.68,   57.41,  208.53,   55.33,    8.07,   76.33,  364.44,  172.01,  134.60,   13.53,   12.09,   35.62,   37.85,    7.14,   13.84,   19.73,    9.85,   14.13,   12.08,  184.27, 1142.31,   78.03,   18.03,    9.68,  155.31,   52.52,   11.57,   69.38,
